date,location,sample,date_sample,event,before event,after event,medium,label,count,coef,week,doy,year,color,image
09.07.20,MRD,MRD3,"(datetime.date(2020, 7, 9), 'MRD3')",FALSE,FALSE,FALSE,Levine,Other,3,100,28,191,2020,mauve,IMG_0103.JPG
16.07.20,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",FALSE,FALSE,FALSE,LB,Other,0,100,29,198,2020,mauve,VNXLB.JPG
16.07.20,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",FALSE,FALSE,FALSE,Levine,Other,30,100,29,198,2020,mauve,VNX1.JPG
16.07.20,VNX,VNX2,"(datetime.date(2020, 7, 16), 'VNX2')",FALSE,FALSE,FALSE,Levine,Other,30,100,29,198,2020,mauve,VNX2.JPG
16.07.20,VNX,VNX3,"(datetime.date(2020, 7, 16), 'VNX3')",FALSE,FALSE,FALSE,Levine,Other,20,100,29,198,2020,mauve,VNX3.JPG
16.07.20,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",FALSE,FALSE,FALSE,LB,Other,0,100,29,198,2020,mauve,SVTLB.JPG
16.07.20,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",FALSE,FALSE,FALSE,Levine,Other,75,100,29,198,2020,mauve,SVT1.JPG
16.07.20,SVT,SVT2,"(datetime.date(2020, 7, 16), 'SVT2')",FALSE,FALSE,FALSE,Levine,Other,40,100,29,198,2020,mauve,SVT2.JPG
16.07.20,SVT,SVT3,"(datetime.date(2020, 7, 16), 'SVT3')",FALSE,FALSE,FALSE,Levine,Other,40,100,29,198,2020,mauve,SVT3.JPG
16.07.20,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",FALSE,FALSE,FALSE,LB,Other,0,100,29,198,2020,mauve,MRDLB.JPG
16.07.20,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",FALSE,FALSE,FALSE,Levine,Other,10,100,29,198,2020,mauve,MRD1.JPG
16.07.20,MRD,MRD2,"(datetime.date(2020, 7, 16), 'MRD2')",FALSE,FALSE,FALSE,Levine,Other,30,100,29,198,2020,mauve,MRD2.JPG
16.07.20,MRD,MRD3,"(datetime.date(2020, 7, 16), 'MRD3')",FALSE,FALSE,FALSE,Levine,Other,10,100,29,198,2020,mauve,MRD3.JPG
22.07.20,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",TRUE,FALSE,TRUE,LB,Other,0,100,30,204,2020,mauve,7VNXLB.JPG
22.07.20,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",TRUE,FALSE,TRUE,Levine,Other,2,100,30,204,2020,mauve,7VNX1.JPG
22.07.20,VNX,VNX2,"(datetime.date(2020, 7, 22), 'VNX2')",TRUE,FALSE,TRUE,Levine,Other,1,100,30,204,2020,mauve,7VNX2.JPG
22.07.20,VNX,VNX3,"(datetime.date(2020, 7, 22), 'VNX3')",TRUE,FALSE,TRUE,Levine,Other,2,100,30,204,2020,mauve,7VNX3.JPG
22.07.20,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",TRUE,FALSE,TRUE,LB,Other,0,100,30,204,2020,mauve,7SVTLB.JPG
22.07.20,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",TRUE,FALSE,TRUE,Levine,Other,5,100,30,204,2020,mauve,7SVT1.JPG
22.07.20,SVT,SVT2,"(datetime.date(2020, 7, 22), 'SVT2')",TRUE,FALSE,TRUE,Levine,Other,7,100,30,204,2020,mauve,7SVT2.JPG
22.07.20,SVT,SVT3,"(datetime.date(2020, 7, 22), 'SVT3')",TRUE,FALSE,TRUE,Levine,Other,2,100,30,204,2020,mauve,7SVT3.JPG
22.07.20,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",TRUE,FALSE,TRUE,LB,Other,0,100,30,204,2020,mauve,7MRDLB.JPG
22.07.20,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",TRUE,FALSE,TRUE,Levine,Other,7,100,30,204,2020,mauve,7MRD1.JPG
22.07.20,MRD,MRD2,"(datetime.date(2020, 7, 22), 'MRD2')",TRUE,FALSE,TRUE,Levine,Other,3,100,30,204,2020,mauve,7MRD2.JPG
22.07.20,MRD,MRD3,"(datetime.date(2020, 7, 22), 'MRD3')",TRUE,FALSE,TRUE,Levine,Other,0,100,30,204,2020,mauve,7MRD3.JPG
06.08.20,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",TRUE,FALSE,TRUE,LB,Other,0,100,32,219,2020,mauve,IMG_1023.JPG
06.08.20,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",TRUE,FALSE,TRUE,Levine,Other,2,100,32,219,2020,mauve,IMG_1024.JPG
06.08.20,VNX,VNX2,"(datetime.date(2020, 8, 6), 'VNX2')",TRUE,FALSE,TRUE,Levine,Other,3,100,32,219,2020,mauve,IMG_1025.JPG
06.08.20,VNX,VNX3,"(datetime.date(2020, 8, 6), 'VNX3')",TRUE,FALSE,TRUE,Levine,Other,6,100,32,219,2020,mauve,IMG_1028.JPG
06.08.20,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",TRUE,FALSE,TRUE,LB,Other,0,100,32,219,2020,mauve,IMG_1012.JPG
06.08.20,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",TRUE,FALSE,TRUE,Levine,Other,17,100,32,219,2020,mauve,IMG_1016.JPG
06.08.20,SVT,SVT2,"(datetime.date(2020, 8, 6), 'SVT2')",TRUE,FALSE,TRUE,Levine,Other,4,100,32,219,2020,mauve,IMG_1018.JPG
06.08.20,SVT,SVT3,"(datetime.date(2020, 8, 6), 'SVT3')",TRUE,FALSE,TRUE,Levine,Other,4,100,32,219,2020,mauve,IMG_1022.JPG
06.08.20,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",TRUE,FALSE,TRUE,LB,Other,0,100,32,219,2020,mauve,IMG_1007.JPG
06.08.20,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",TRUE,FALSE,TRUE,Levine,Other,3,100,32,219,2020,mauve,IMG_1008.JPG
06.08.20,MRD,MRD2,"(datetime.date(2020, 8, 6), 'MRD2')",TRUE,FALSE,TRUE,Levine,Other,5,100,32,219,2020,mauve,IMG_1010.JPG
06.08.20,MRD,MRD3,"(datetime.date(2020, 8, 6), 'MRD3')",TRUE,FALSE,TRUE,Levine,Other,4,100,32,219,2020,mauve,IMG_1011.JPG
11.06.20,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,24,163,2020,pink,IMG_9310.JPG
11.06.20,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9311.JPG
11.06.20,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9312.JPG
11.06.20,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",FALSE,TRUE,FALSE,Levine,Coliform,1,100,24,163,2020,pink,IMG_9313.JPG
11.06.20,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,24,163,2020,pink,IMG_9314.JPG
11.06.20,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9315.JPG
11.06.20,SVT,SVT2,"(datetime.date(2020, 6, 11), 'SVT2')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9316.JPG
11.06.20,SVT,SVT3,"(datetime.date(2020, 6, 11), 'SVT3')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9317.JPG
11.06.20,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,24,163,2020,pink,IMG_9318.JPG
11.06.20,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9319.JPG
11.06.20,MRD,MRD2,"(datetime.date(2020, 6, 11), 'MRD2')",FALSE,TRUE,FALSE,Levine,Coliform,1,100,24,163,2020,pink,IMG_9320.JPG
11.06.20,MRD,MRD3,"(datetime.date(2020, 6, 11), 'MRD3')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,24,163,2020,pink,IMG_9321.JPG
18.06.20,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,25,170,2020,pink,IMG_9552.JPG
18.06.20,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",FALSE,TRUE,FALSE,Levine,Coliform,6,100,25,170,2020,pink,IMG_9553.JPG
18.06.20,VNX,VNX2,"(datetime.date(2020, 6, 18), 'VNX2')",FALSE,TRUE,FALSE,Levine,Coliform,2,100,25,170,2020,pink,IMG_9554.JPG
18.06.20,VNX,VNX3,"(datetime.date(2020, 6, 18), 'VNX3')",FALSE,TRUE,FALSE,Levine,Coliform,1,100,25,170,2020,pink,IMG_9555.JPG
18.06.20,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,25,170,2020,pink,IMG_9556.JPG
18.06.20,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,25,170,2020,pink,IMG_9557.JPG
18.06.20,SVT,SVT2,"(datetime.date(2020, 6, 18), 'SVT2')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,25,170,2020,pink,IMG_9558.JPG
18.06.20,SVT,SVT3,"(datetime.date(2020, 6, 18), 'SVT3')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,25,170,2020,pink,IMG_9559.JPG
18.06.20,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,25,170,2020,pink,IMG_9560.JPG
18.06.20,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,25,170,2020,pink,IMG_9561.JPG
18.06.20,MRD,MRD2,"(datetime.date(2020, 6, 18), 'MRD2')",FALSE,TRUE,FALSE,Levine,Coliform,5,100,25,170,2020,pink,IMG_9562.JPG
18.06.20,MRD,MRD3,"(datetime.date(2020, 6, 18), 'MRD3')",FALSE,TRUE,FALSE,Levine,Coliform,4,100,25,170,2020,pink,IMG_9563.JPG
25.06.20,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,26,177,2020,pink,IMG_9671.JPG
25.06.20,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",FALSE,TRUE,FALSE,Levine,Coliform,3,100,26,177,2020,pink,IMG_9672.JPG
25.06.20,VNX,VNX2,"(datetime.date(2020, 6, 25), 'VNX2')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,26,177,2020,pink,IMG_9673.JPG
25.06.20,VNX,VNX3,"(datetime.date(2020, 6, 25), 'VNX3')",FALSE,TRUE,FALSE,Levine,Coliform,2,100,26,177,2020,pink,IMG_9675.JPG
25.06.20,SVT,SVT1,"(datetime.date(2020, 6, 25), 'SVT1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,26,177,2020,pink,IMG_9677.JPG
25.06.20,SVT,SVT1,"(datetime.date(2020, 6, 25), 'SVT1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,26,177,2020,pink,IMG_9678.JPG
25.06.20,SVT,SVT2,"(datetime.date(2020, 6, 25), 'SVT2')",FALSE,TRUE,FALSE,Levine,Coliform,1,100,26,177,2020,pink,IMG_9679.JPG
25.06.20,SVT,SVT3,"(datetime.date(2020, 6, 25), 'SVT3')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,26,177,2020,pink,IMG_9680.JPG
25.06.20,MRD,MRD1,"(datetime.date(2020, 6, 25), 'MRD1')",FALSE,TRUE,FALSE,LB,Coliform,0,100,26,177,2020,pink,IMG_9681.JPG
25.06.20,MRD,MRD1,"(datetime.date(2020, 6, 25), 'MRD1')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,26,177,2020,pink,IMG_9682.JPG
25.06.20,MRD,MRD2,"(datetime.date(2020, 6, 25), 'MRD2')",FALSE,TRUE,FALSE,Levine,Coliform,2,100,26,177,2020,pink,IMG_9685.JPG
25.06.20,MRD,MRD3,"(datetime.date(2020, 6, 25), 'MRD3')",FALSE,TRUE,FALSE,Levine,Coliform,0,100,26,177,2020,pink,IMG_9692.JPG
01.07.20,VNX,VNX1,"(datetime.date(2020, 7, 1), 'VNX1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,27,183,2020,pink,IMG_9886.JPG
01.07.20,VNX,VNX1,"(datetime.date(2020, 7, 1), 'VNX1')",FALSE,FALSE,FALSE,Levine,Coliform,2,100,27,183,2020,pink,IMG_9887.JPG
01.07.20,VNX,VNX2,"(datetime.date(2020, 7, 1), 'VNX2')",FALSE,FALSE,FALSE,Levine,Coliform,2,100,27,183,2020,pink,IMG_9889.JPG
01.07.20,VNX,VNX3,"(datetime.date(2020, 7, 1), 'VNX3')",FALSE,FALSE,FALSE,Levine,Coliform,1,100,27,183,2020,pink,IMG_9891.JPG
01.07.20,SVT,SVT1,"(datetime.date(2020, 7, 1), 'SVT1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,27,183,2020,pink,IMG_9879.JPG
01.07.20,SVT,SVT1,"(datetime.date(2020, 7, 1), 'SVT1')",FALSE,FALSE,FALSE,Levine,Coliform,1,100,27,183,2020,pink,IMG_9880.JPG
01.07.20,SVT,SVT2,"(datetime.date(2020, 7, 1), 'SVT2')",FALSE,FALSE,FALSE,Levine,Coliform,1,100,27,183,2020,pink,IMG_9883.JPG
01.07.20,SVT,SVT3,"(datetime.date(2020, 7, 1), 'SVT3')",FALSE,FALSE,FALSE,Levine,Coliform,2,100,27,183,2020,pink,IMG_9884.JPG
01.07.20,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,27,183,2020,pink,IMG_9870.JPG
01.07.20,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",FALSE,FALSE,FALSE,Levine,Coliform,4,100,27,183,2020,pink,IMG_9871.JPG
01.07.20,MRD,MRD2,"(datetime.date(2020, 7, 1), 'MRD2')",FALSE,FALSE,FALSE,Levine,Coliform,0,100,27,183,2020,pink,IMG_9873.JPG
01.07.20,MRD,MRD3,"(datetime.date(2020, 7, 1), 'MRD3')",FALSE,FALSE,FALSE,Levine,Coliform,1,100,27,183,2020,pink,IMG_9878.JPG
09.07.20,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,28,191,2020,pink,IMG_0089.JPG
09.07.20,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",FALSE,FALSE,FALSE,Levine,Coliform,16,100,28,191,2020,pink,IMG_0090.JPG
09.07.20,VNX,VNX2,"(datetime.date(2020, 7, 9), 'VNX2')",FALSE,FALSE,FALSE,Levine,Coliform,11,100,28,191,2020,pink,IMG_0091.JPG
09.07.20,VNX,VNX3,"(datetime.date(2020, 7, 9), 'VNX3')",FALSE,FALSE,FALSE,Levine,Coliform,13,100,28,191,2020,pink,IMG_0092.JPG
09.07.20,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,28,191,2020,pink,IMG_0094.JPG
09.07.20,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",FALSE,FALSE,FALSE,Levine,Coliform,6,100,28,191,2020,pink,IMG_0095.JPG
09.07.20,SVT,SVT2,"(datetime.date(2020, 7, 9), 'SVT2')",FALSE,FALSE,FALSE,Levine,Coliform,11,100,28,191,2020,pink,IMG_0097.JPG
09.07.20,SVT,SVT3,"(datetime.date(2020, 7, 9), 'SVT3')",FALSE,FALSE,FALSE,Levine,Coliform,10,100,28,191,2020,pink,IMG_0098.JPG
09.07.20,MRD,MRD1,"(datetime.date(2020, 7, 9), 'MRD1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,28,191,2020,pink,IMG_0099.JPG
09.07.20,MRD,MRD1,"(datetime.date(2020, 7, 9), 'MRD1')",FALSE,FALSE,FALSE,Levine,Coliform,71,100,28,191,2020,pink,IMG_0100.JPG
09.07.20,MRD,MRD2,"(datetime.date(2020, 7, 9), 'MRD2')",FALSE,FALSE,FALSE,Levine,Coliform,53,100,28,191,2020,pink,IMG_0102.JPG
09.07.20,MRD,MRD3,"(datetime.date(2020, 7, 9), 'MRD3')",FALSE,FALSE,FALSE,Levine,Coliform,67,100,28,191,2020,pink,IMG_0103.JPG
16.07.20,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,29,198,2020,pink,VNXLB.JPG
16.07.20,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",FALSE,FALSE,FALSE,Levine,Coliform,0,100,29,198,2020,pink,VNX1.JPG
16.07.20,VNX,VNX2,"(datetime.date(2020, 7, 16), 'VNX2')",FALSE,FALSE,FALSE,Levine,Coliform,0,100,29,198,2020,pink,VNX2.JPG
16.07.20,VNX,VNX3,"(datetime.date(2020, 7, 16), 'VNX3')",FALSE,FALSE,FALSE,Levine,Coliform,0,100,29,198,2020,pink,VNX3.JPG
16.07.20,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,29,198,2020,pink,SVTLB.JPG
16.07.20,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",FALSE,FALSE,FALSE,Levine,Coliform,4,100,29,198,2020,pink,SVT1.JPG
16.07.20,SVT,SVT2,"(datetime.date(2020, 7, 16), 'SVT2')",FALSE,FALSE,FALSE,Levine,Coliform,5,100,29,198,2020,pink,SVT2.JPG
16.07.20,SVT,SVT3,"(datetime.date(2020, 7, 16), 'SVT3')",FALSE,FALSE,FALSE,Levine,Coliform,5,100,29,198,2020,pink,SVT3.JPG
16.07.20,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",FALSE,FALSE,FALSE,LB,Coliform,0,100,29,198,2020,pink,MRDLB.JPG
16.07.20,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",FALSE,FALSE,FALSE,Levine,Coliform,5,100,29,198,2020,pink,MRD1.JPG
16.07.20,MRD,MRD2,"(datetime.date(2020, 7, 16), 'MRD2')",FALSE,FALSE,FALSE,Levine,Coliform,10,100,29,198,2020,pink,MRD2.JPG
16.07.20,MRD,MRD3,"(datetime.date(2020, 7, 16), 'MRD3')",FALSE,FALSE,FALSE,Levine,Coliform,0,100,29,198,2020,pink,MRD3.JPG
22.07.20,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,30,204,2020,pink,7VNXLB.JPG
22.07.20,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",TRUE,FALSE,TRUE,Levine,Coliform,3,100,30,204,2020,pink,7VNX1.JPG
22.07.20,VNX,VNX2,"(datetime.date(2020, 7, 22), 'VNX2')",TRUE,FALSE,TRUE,Levine,Coliform,2,100,30,204,2020,pink,7VNX2.JPG
22.07.20,VNX,VNX3,"(datetime.date(2020, 7, 22), 'VNX3')",TRUE,FALSE,TRUE,Levine,Coliform,2,100,30,204,2020,pink,7VNX3.JPG
22.07.20,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,30,204,2020,pink,7SVTLB.JPG
22.07.20,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",TRUE,FALSE,TRUE,Levine,Coliform,18,100,30,204,2020,pink,7SVT1.JPG
22.07.20,SVT,SVT2,"(datetime.date(2020, 7, 22), 'SVT2')",TRUE,FALSE,TRUE,Levine,Coliform,15,100,30,204,2020,pink,7SVT2.JPG
22.07.20,SVT,SVT3,"(datetime.date(2020, 7, 22), 'SVT3')",TRUE,FALSE,TRUE,Levine,Coliform,15,100,30,204,2020,pink,7SVT3.JPG
22.07.20,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,30,204,2020,pink,7MRDLB.JPG
22.07.20,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",TRUE,FALSE,TRUE,Levine,Coliform,1,100,30,204,2020,pink,7MRD1.JPG
22.07.20,MRD,MRD2,"(datetime.date(2020, 7, 22), 'MRD2')",TRUE,FALSE,TRUE,Levine,Coliform,1,100,30,204,2020,pink,7MRD2.JPG
22.07.20,MRD,MRD3,"(datetime.date(2020, 7, 22), 'MRD3')",TRUE,FALSE,TRUE,Levine,Coliform,3,100,30,204,2020,pink,7MRD3.JPG
06.08.20,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,32,219,2020,pink,IMG_1023.JPG
06.08.20,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",TRUE,FALSE,TRUE,Levine,Coliform,14,100,32,219,2020,pink,IMG_1024.JPG
06.08.20,VNX,VNX2,"(datetime.date(2020, 8, 6), 'VNX2')",TRUE,FALSE,TRUE,Levine,Coliform,12,100,32,219,2020,pink,IMG_1025.JPG
06.08.20,VNX,VNX3,"(datetime.date(2020, 8, 6), 'VNX3')",TRUE,FALSE,TRUE,Levine,Coliform,19,100,32,219,2020,pink,IMG_1028.JPG
06.08.20,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,32,219,2020,pink,IMG_1012.JPG
06.08.20,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",TRUE,FALSE,TRUE,Levine,Coliform,5,100,32,219,2020,pink,IMG_1016.JPG
06.08.20,SVT,SVT2,"(datetime.date(2020, 8, 6), 'SVT2')",TRUE,FALSE,TRUE,Levine,Coliform,9,100,32,219,2020,pink,IMG_1018.JPG
06.08.20,SVT,SVT3,"(datetime.date(2020, 8, 6), 'SVT3')",TRUE,FALSE,TRUE,Levine,Coliform,8,100,32,219,2020,pink,IMG_1022.JPG
06.08.20,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",TRUE,FALSE,TRUE,LB,Coliform,0,100,32,219,2020,pink,IMG_1007.JPG
06.08.20,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",TRUE,FALSE,TRUE,Levine,Coliform,6,100,32,219,2020,pink,IMG_1008.JPG
06.08.20,MRD,MRD2,"(datetime.date(2020, 8, 6), 'MRD2')",TRUE,FALSE,TRUE,Levine,Coliform,7,100,32,219,2020,pink,IMG_1010.JPG
06.08.20,MRD,MRD3,"(datetime.date(2020, 8, 6), 'MRD3')",TRUE,FALSE,TRUE,Levine,Coliform,5,100,32,219,2020,pink,IMG_1011.JPG
11.06.20,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",FALSE,TRUE,FALSE,LB,Other,23,100,24,163,2020,other,IMG_9310.JPG
11.06.20,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",FALSE,TRUE,FALSE,Levine,Other,2,100,24,163,2020,other,IMG_9311.JPG
11.06.20,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",FALSE,TRUE,FALSE,Levine,Other,1,100,24,163,2020,other,IMG_9312.JPG
11.06.20,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",FALSE,TRUE,FALSE,Levine,Other,0,100,24,163,2020,other,IMG_9313.JPG
11.06.20,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",FALSE,TRUE,FALSE,LB,Other,3,100,24,163,2020,other,IMG_9314.JPG
11.06.20,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",FALSE,TRUE,FALSE,Levine,Other,0,100,24,163,2020,other,IMG_9315.JPG
11.06.20,SVT,SVT2,"(datetime.date(2020, 6, 11), 'SVT2')",FALSE,TRUE,FALSE,Levine,Other,0,100,24,163,2020,other,IMG_9316.JPG
11.06.20,SVT,SVT3,"(datetime.date(2020, 6, 11), 'SVT3')",FALSE,TRUE,FALSE,Levine,Other,10,100,24,163,2020,other,IMG_9317.JPG
11.06.20,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",FALSE,TRUE,FALSE,LB,Other,75,100,24,163,2020,other,IMG_9318.JPG
11.06.20,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",FALSE,TRUE,FALSE,Levine,Other,1,100,24,163,2020,other,IMG_9319.JPG
11.06.20,MRD,MRD2,"(datetime.date(2020, 6, 11), 'MRD2')",FALSE,TRUE,FALSE,Levine,Other,0,100,24,163,2020,other,IMG_9320.JPG
11.06.20,MRD,MRD3,"(datetime.date(2020, 6, 11), 'MRD3')",FALSE,TRUE,FALSE,Levine,Other,2,100,24,163,2020,other,IMG_9321.JPG
18.06.20,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",FALSE,TRUE,FALSE,LB,Other,30,100,25,170,2020,other,IMG_9552.JPG
18.06.20,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9553.JPG
18.06.20,VNX,VNX2,"(datetime.date(2020, 6, 18), 'VNX2')",FALSE,TRUE,FALSE,Levine,Other,3,100,25,170,2020,other,IMG_9554.JPG
18.06.20,VNX,VNX3,"(datetime.date(2020, 6, 18), 'VNX3')",FALSE,TRUE,FALSE,Levine,Other,3,100,25,170,2020,other,IMG_9555.JPG
18.06.20,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",FALSE,TRUE,FALSE,LB,Other,14,100,25,170,2020,other,IMG_9556.JPG
18.06.20,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9557.JPG
18.06.20,SVT,SVT2,"(datetime.date(2020, 6, 18), 'SVT2')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9558.JPG
18.06.20,SVT,SVT3,"(datetime.date(2020, 6, 18), 'SVT3')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9559.JPG
18.06.20,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",FALSE,TRUE,FALSE,LB,Other,15,100,25,170,2020,other,IMG_9560.JPG
18.06.20,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9561.JPG
18.06.20,MRD,MRD2,"(datetime.date(2020, 6, 18), 'MRD2')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9562.JPG
18.06.20,MRD,MRD3,"(datetime.date(2020, 6, 18), 'MRD3')",FALSE,TRUE,FALSE,Levine,Other,0,100,25,170,2020,other,IMG_9563.JPG
25.06.20,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",FALSE,TRUE,FALSE,LB,Other,100,100,26,177,2020,other,IMG_9671.JPG
25.06.20,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",FALSE,TRUE,FALSE,Levine,Other,0,100,26,177,2020,other,IMG_9672.JPG
